ID,Vendor,Text
935,Whatsapp Privacy,the user accepts that for the purpose of the said facility any transaction emanating from the mobile phone number registered by user shall be assumed to have initiated by the user at his sole discretion
936,Whatsapp Privacy,it is the sole responsibility of the user to request the bank to suspend the said facility due to change of his registered mobile phone number or if his mobile phone ha been lost or ha been allotted to some other person
937,Whatsapp Privacy,the user shall also be obliged to inform the bank if any unauthorized transaction in his account of which he ha knowledge
938,Whatsapp Privacy,it shall be the responsibility of the user to update him with regard to any information relating to the service a axis bank may decide to provide certain other additional service under the said facility
939,Whatsapp Privacy,axis bank shall not be responsible for any disregard on the part of the user
940,Whatsapp Privacy,the user shall be liable for all loss if he ha breached the term and condition contained herein and other applicable term amp
941,Whatsapp Privacy,condition or contributed or caused the loss by negligent action or failure on his part to advise axis bank within reasonable time about any unauthorized access made on his behalf in the mobile payment application
942,Whatsapp Privacy,the user shall agree that by use of this facility he shall be deemed to have agreed to all the above term and condition and such term and condition shall be binding on me u in the same manner a if he ha agreed to the same in writing
943,Whatsapp Privacy,term of service these term amp
944,Whatsapp Privacy,condition are in addition to the general term amp
945,Whatsapp Privacy,condition of any account or any other facility provided by axis bank to it customer
946,Whatsapp Privacy,this facility is available only to the user having bank account with any bank in india providing immediate payment service imp unified payment interface upi including the fund transfer service
947,Whatsapp Privacy,user shall register him for using the application in such manner and through such mode a may be specified and made available by axis bank from time to time for availment and use of the facility
948,Whatsapp Privacy,axis bank reserve right to charge the user for the service offered under the said facility
949,Whatsapp Privacy,this facility will be provided by axis bank at the request of the user to enable them to send or receive the fund through the application to the account virtual address added in the application based on the instruction received from user
950,Whatsapp Privacy,the user irrevocably and unconditionally authorizes axis bank to debit or credit his account with the bank registered for availing the facility
951,Whatsapp Privacy,user agrees and confirms that for the purpose of availing said facility user ha to add his existing account maintained with axis bank or any other bank to the mobile payment application
952,Whatsapp Privacy,user ha to select the appropriate bank detail where his account is maintained for the purpose of adding his account to the application
953,Whatsapp Privacy,the account detail will be fetched by the axis bank through the application via npci and the issuing bank basis the mobile number shared by user
954,Whatsapp Privacy,the account detail which will be fetched by the bank will be displayed to the user on his mobile phone device in the message format
955,Whatsapp Privacy,the user ha to validate such account detail by entering the last six digit of his debit card and the expiry date of debit card otp which will be sent to the user on his registered mobile number
956,Whatsapp Privacy,this will be followed by setting up upi pin for the account in the application to complete the account addition process by the user
957,Whatsapp Privacy,all these detail will be entered by the user on the npci library that would be fetched in the application from npci library in encrypted form
958,Whatsapp Privacy,after the successful account addition in the axis pay application the user ha to only authorize the transaction by entering the upi pin set up by said user
959,Whatsapp Privacy,this upi pin will be set up by the user directly on the npci library and axis bank would not be able to read or copy such upi pin thus axis bank will not be responsible to maintain the confidentiality of such upi pin
960,Whatsapp Privacy,the user should act in good faith exercise reasonable care and diligence and shall be solely responsible for the confidentiality of his account detail debit card detail otp or upi pin and any personal information credential
961,Whatsapp Privacy,user acknowledges represents and confirms that his credential are personal to the him and the user shall ensure at all time to keep the same confidential and axis bank shall not be held liable or responsible if the user discloses his credential to any third party in any manner whatsoever or authorizes any third party to operate account or hand over his application or if third party change modifies the credential in the application due to disclosure of such credential by the user or misuse the application permitted by user to use by third party
962,Whatsapp Privacy,therefore bank shall not be held liable or responsible in case of any detail including upi pin are compromised by user and or any misuse of the application by third party in such case the user shall be solely liable and responsible and shall keep axis bank indemnified harmless and absolved from any liability in this regard including from any loss cost penalty charge including legal fee charge etc
963,Whatsapp Privacy,which may cause to axis bank due to user disclosure of his credential upipin to any third party person or any misused thereof in any manner whatsoever including the misuse of the application by third party
964,Whatsapp Privacy,the user shall be solely liable and responsible in case if the said detail are compromised by the customer knowingly or unknowingly in any manner whatsoever
965,Whatsapp Privacy,axis bank account and non axis bank account detail of the user would be stored at axis bank server database to the extant detail provided by npci a per npci guideline
966,Whatsapp Privacy,user shall adhere to the limit set axis bank for making any fund transfer under said facility
967,Whatsapp Privacy,for the purpose of availing this facility user shall take all necessary precaution to prevent unauthorized and illegal use of application and service offered through the facility
968,Whatsapp Privacy,the user will be required to register his detail including bank account detail after downloading the application to send and receive the fund through said facility
969,Whatsapp Privacy,the user shall be responsible for maintaining the confidentiality of upipin otp code password and for all the consequence which may arise due to use or misuse of such upipin otp passcode password
970,Whatsapp Privacy,the user shall be responsible for any and all the fund transferred to beneficiary at their request or received by using the application
971,Whatsapp Privacy,the user shall be liable for all loss caused due to negligent action or failure on his part to immediately notify axis bank within reasonable time about any unauthorized use access made on his behalf in the application or misuse of mpin otp passcode password or any other breach of security regarding the facility of which he ha knowledge
972,Whatsapp Privacy,the user irrevocably and unconditionally authorizes axis bank to access all the necessary information for effecting transaction executed by him under the facility and to share his necessary information with any third party for the purpose of accepting executing such request
973,Whatsapp Privacy,axis bank may keep record of the transaction in any form it wish
974,Whatsapp Privacy,in the event of any dispute bank record shall be binding a the conclusive evidence of the transaction carried out through the said application
975,Whatsapp Privacy,the user shall not use access the application and or service offered through the same in any manner other than a authorized by axis bank
976,Whatsapp Privacy,in case the user us the application for any purpose which is illegal improper or which is not authorized under these term other specified term amp
977,Whatsapp Privacy,condition then axis bank ha right to take all reasonable measure in order to prevent such unauthorized access by the user
978,Whatsapp Privacy,the user confirms that any instruction given by him shall be effected only after validation of authentic upipin otp passcode password used by him for availing such facility
979,Whatsapp Privacy,the user agrees and confirms that once the transaction is materialized any stop payment instruction given by him cannot be accepted and acted upon by axis bank
980,Whatsapp Privacy,the user shall while utilizing the facility ensure that he ha authority to access and avail the service obtained and shall duly comply with the applicable law and regulation prevailing in india
981,Whatsapp Privacy,he shall provide axis bank with such information and or assistance a is required by axis bank for the performance of the service and or any other obligation of axis bank under this facility
982,Whatsapp Privacy,he shall be responsible for providing the accurate and authentic information instruction to axis bank for availing such facility
983,Whatsapp Privacy,he shall not at any time provide to any person with any detail of account held by him with axis bank or any other bank including the password account number which are allotted from time to time
984,Whatsapp Privacy,the user acknowledges that the service offered by axis bank under the said facility shall be availed by him at his own risk and these risk shall include the following risk any technical error failure glitch network failure legal restraint and other reason which is beyond control of axis bank and for which axis bank shall not hold in any manner
985,Whatsapp Privacy,any loss damage etc
986,Whatsapp Privacy,that may be incurred suffered by user for the reason that the information provided by him turn out to be wrong incorrect inaccurate for which axis bank shall not be held responsible
987,Whatsapp Privacy,for the performance of any service provider other third party entity involved in the process
988,Whatsapp Privacy,and for any loss or damage incurred or suffered by user for any error defect failure or interruption of the service or consequence arising out of delayed fund transfer
989,Whatsapp Privacy,any loss of damage arising or resulting from delay in transmission delivery or non delivery of online electronic instruction or any mistake omission or error in transmission or delivery thereof or in decrypting the instruction from any cause whatsoever or from it misinterpretation received or any act or even beyond control of axis bank
990,Whatsapp Privacy,the technology for enabling the transfer of fund and the other service offered by axis bank under the said facility over the mobile payment application could be affected by virus or other malicious destructive or corrupting code program or macro
991,Whatsapp Privacy,it may be possible that the said application server of axis bank may require maintenance and during such time it may not be possible to process the request transaction of the user
992,Whatsapp Privacy,this could result in delay in the processing of instruction or failure in the processing of instruction and other such failure and inability
993,Whatsapp Privacy,user understand that axis bank disclaims all and any liability whether direct or indirect whether arising out of loss or otherwise arising out of any failure or inability by the bank to honour any user instruction for whatsoever reason
994,Whatsapp Privacy,the user shall be entering all his sensitive information including such a account detail debit card detail otp or upipin and any personal information in npci library for authorizing any transaction initiated by the user and the final authorization of any such transaction which will be done by the issuing bank only after confirmation received from the issuing bank from the user
995,Whatsapp Privacy,user agrees and confirms that he shall be alone responsible for use disclosure of his detail a mentioned herein for initiating authorizing any transaction through application via npci and the issuing bank and shall keep axis bank indemnified harmless and absolved from any liability in this regard including from any loss cost penalty charge including legal fee charge etc
996,Whatsapp Privacy,which may cause to axis bank due to use disclosure of user detail mentioned herein by user over npci library and to the issuing bank for seeking their confirmation in respect of any transaction initiated authorized by the user
997,Whatsapp Privacy,therefore the user shall be solely liable and responsible in such case if any loss cost penalty charge including legal fee charge etc
998,Whatsapp Privacy,incurred to the user in any manner whatsoever in this regard
999,Whatsapp Privacy,the user agrees that axis bank shall assume no responsibility in respect of transaction carried out under the service in good faith relying on user instruction
1000,Whatsapp Privacy,not carrying out transaction where axis bank ha reason to believe in it sole discretion that the instruction are not genuine or are otherwise unclear improper vague or doubtful
1001,Whatsapp Privacy,for any loss or damage incurred or suffered by user for any error defect failure or interruption of the service or consequence arising out of delayed transfer remittance and for any reason which is beyond control of axis bank
1002,Whatsapp Privacy,user acknowledges and agrees that axis bank remains mere facilitator for this service and that axis bank doe not warrant or claim any responsibility for this facility nor doe axis bank endorse any such service and or it standing or reputation whatsoever and axis bank shall not be liable for any deficient or bad service in any manner whatsoever and for any loss whatsoever that user may suffer
1003,Whatsapp Privacy,the risk in this regard is entirely on the user
1004,Whatsapp Privacy,unauthorized access of any third party to the information instruction given by user to third party using said facility
1005,Whatsapp Privacy,for any direct indirect or consequential damage occurred to user while availing this facility arising out of any error in the facility and which are beyond control of axis bank
1006,Whatsapp Privacy,when axis bank acted in good faith
1007,Whatsapp Privacy,any loss damage liability caused or suffered by user due to disclosure of all information of confidential nature
1008,Whatsapp Privacy,in respect of upi system a the connectivity to upi system is extended to the axis bank only and any all secure credential that are required to process the transaction shall be provided by the user which will be captured and encrypted a per the construct and requirement of upi only by npci
1009,Whatsapp Privacy,therefore the secure mechanism or interface will be extended by npci through upi system to axis bank including but not limited to secured credential or sensitive information such a user upipin account detail debit card number expiry date otp etc in encrypted manner
1010,Whatsapp Privacy,user agrees that charge if any for the facility offered by axis bank will be at the sole discretion of axis bank and axis bank is at the liberty to withdraw modify vary the same from time to time without giving any notice to me u
1011,Whatsapp Privacy,the bank at it sole discretion reserve the exclusive right to block temporarily or permanently virtual payment address e of the user if it identifies that the user name or word used in the virtual payment address e a misleading offensive prohibited promotional or brand name trademark or copyright pertaining to any third party with or without prior intimation to the user for which the bank shall not be held liable or responsible in any manner whatsoever
1012,Whatsapp Privacy,the user agrees that if his bank account is closed blocked pursuant using the facility for any reason whatsoever user shall settle the issue directly with his bank and shall not hold axis bank any way responsible for the same
1013,Whatsapp Privacy,the user shall remain responsible for any and all the transaction made through the facility
1014,Whatsapp Privacy,axis bank may withdraw or terminate the facility anytime or in case of breach of term by me u without prior notice
1015,Whatsapp Privacy,or if axis bank learns of demise bankruptcy or lack of legal capacity of the user or for any reason whatsoever
1016,Whatsapp Privacy,the user agrees that user is not entitled to consolidate amount available in his different bank account maintained with his bank for making payment using said application
1017,Whatsapp Privacy,therefore at one given point of time user is entitled to use fund available in particular bank account which he ha chosen for making payment using the said application
1018,Whatsapp Privacy,the user agrees to indemnify defend and hold harmless axis bank and it director officer owner agent co branders or other partner employee information provider licensors licensee consultant contractor and other applicable third party collectively indemnified party from and against any and all claim demand cause of action debt or liability including reasonable attorney fee and cost incurred by the indemnified party arising out of related to or which may arise from any breach or non compliance by user of any term of these term of service or any other additional term amp
1019,Whatsapp Privacy,condition and policy of axis bank
1020,Whatsapp Privacy,any dispute or litigation caused by user action or omission
1021,Whatsapp Privacy,any negligence or violation or alleged violation of any law or right of third party axis bank may provide the any service through this application directly or through it associate or contracted service provider on it behalf
1022,Whatsapp Privacy,limitation on transaction following limit on transaction shall be applicable to each user for availing the facility offered through the mobile payment application fund transfer using axis bank account up to r
1023,Whatsapp Privacy,100 000 per transaction fund transfer using other bank account
1024,Whatsapp Privacy,this may vary from bank to bank
1025,Whatsapp Privacy,user may contact the issuing bank to know the limit set for upi
1026,Whatsapp Privacy,indemnity in consideration of axis bank agreeing to provide the facility and access to the application and or service to the user the user shall at his own expense hereby irrevocably agree to indemnify and keep axis bank it director and employee representative agent and or affiliate hereinafter referred to a the related party a the case may be indemnified and harmless at all time hereafter from all loss damage cost legal fee charge and expense and consequence whatsoever on full indemnity basis suffered or incurred or likely to suffer by axis bank or the related party on account of any claim action suit or otherwise instituted by the user or any third party whatsoever arising out of or in connection with the use of the facility and any and all transaction initiated by the use of the facility and or application whether with or without the knowledge of the user or whether the same have been initiated bona fide or otherwise which transaction the user hereby acknowledges axis bank or the related party ha processed on the user transaction instruction and authority of the user in accordance with these term and condition and other applicable specific term and condition a the case may be
1027,Whatsapp Privacy,the user further agrees and confirms that this indemnity shall remain valid and subsisting and binding upon the user notwithstanding partial withdrawal of the facility
1028,Whatsapp Privacy,the user will pay axis bank and or the related party such amount a may be determined by axis bank and or the related party to be sufficient to indemnify it against any such loss or expense even though they may not have arisen or are contingent in nature
1029,Whatsapp Privacy,the user agrees to pay any and all cost damage and expense including but not limited to reasonable attorney fee and cost awarded against it or otherwise incurred by or in connection with or arising from any such claim suit action or proceeding attributable to any such claim
1030,Whatsapp Privacy,confidentiality and disclosure to the extent not prohibited by applicable law the axis bank shall be entitled to transfer any information relating to the user and or any other information given by the user for utilization of the facility to and between it branch representative office affiliate representative auditor and third party selected by axis bank wherever situated for confidential use in and in connection with the facility
1031,Whatsapp Privacy,further axis bank shall be entitled at any time to disclose any and all information concerning the user within the knowledge and possession of axis bank to any other bank association financial institution or any other body
1032,Whatsapp Privacy,this clause will survive the termination of this agreement
1033,Whatsapp Privacy,accuracy of information the user take the responsibility for the correctness of the information supplied by him to the bank through the use of the said facility or through use of the application or by any other mean
1034,Whatsapp Privacy,the user herein accepts that in case of any discrepancy in the information provided by him with regard to this facility the onus shall lie upon the user only and thus agrees to furnish accurate information at all time to axis bank
1035,Whatsapp Privacy,if the user suspect that there is an error in the information supplied by axis bank to him he shall inform the bank immediately
1036,Whatsapp Privacy,axis bank will endeavor to correct the error promptly wherever possible on best effort basis
1037,Whatsapp Privacy,axis bank shall also not be responsible for any incidental error which occurs in spite of necessary step being taken by the bank to ensure the accuracy of the information provided to the user and the user shall not have any claim against axis bank in an event of any loss damage suffered by the user a consequence of the inaccurate information provided by the bank
1038,Whatsapp Privacy,termination axis bank may at it discretion withdraw temporarily or terminate the facility either wholly or in part at any time without giving prior notice to the user
1039,Whatsapp Privacy,axis bank may without prior notice suspend the facility at any time during which any maintenance work or repair is required to be carried out or in case of any emergency or for security reason which require the suspension of the facility
1040,Whatsapp Privacy,the closure of the account of the user will automatically terminate the facility
1041,Whatsapp Privacy,axis bank may suspend or terminate facility without prior notice if the user ha breached these term and condition or axis bank learns of the death bankruptcy or lack of legal capacity of the user
1042,Whatsapp Privacy,except a otherwise provided by the applicable law or regulation axis bank reserve the right to terminate the facility and or expand reduce or suspend the transaction allowed using this facility change the process and transaction limit associated with this facility based on security issue at any time without any prior notice to the user
1043,Whatsapp Privacy,disclaimer axis bank shall be absolved of any liability in case the user fails to avail the facility due to _force majeure_ condition including but not limited to not being in the required geographical range or any other reason including natural calamity
1044,Whatsapp Privacy,legal restraint any technical lapse in the telecommunication network or any other reason beyond the actual control of axis bank the bank shall not be accountable
1045,Whatsapp Privacy,also the bank is herein absolved of any kind of liability arising due to loss
1046,Whatsapp Privacy,direct or indirect incurred by the user or any other person due to any lapse in the facility owing to the above mentioned reason
1047,Whatsapp Privacy,the user is acting in good faith on any transaction instruction received by axis bank there is any unauthorized use of the user upipin password passcode otp or mobile phone or mobile phone number for any fraudulent duplicate or erroneous transaction instruction given by use of the user upipin password passcode otp or mobile phone or mobile phone number there is loss of any information during processing or transmission or any unauthorized access by any other person or breach of confidentiality
1048,Whatsapp Privacy,there is any lapse or failure on the part of the service provider or any third party affecting the said facility and that axis bank make no warranty a to the quality of the service provided by any such service provider or any third party
1049,Whatsapp Privacy,axis bank doe not warrant the confidentiality or security of the message or notification whether personal or otherwise transmitted through the application in respect of the said facility
1050,Whatsapp Privacy,axis bank make no warranty or representation of any kind in relation to the system and the network or their function or performance or for any loss or damage whenever and howsoever suffered or incurred by the user or by any person resulting from or in connection with the facility
1051,Whatsapp Privacy,axis bank it director and employee agent or contractor shall not be liable for and in respect of any loss or damage whether direct indirect or consequential including but not limited to loss of revenue profit business contract anticipated saving or goodwill loss of use or value of any equipment including software whether foreseeable or not suffered by the user or any person howsoever arising from or relating to any delay interruption suspension resolution or error of the bank in receiving and processing the request and in formulating and returning response or any failure delay interruption suspension restriction or error in transmission of any information or message to and from the telecommunication equipment of the user and the network of any service provider and the bank system or any breakdown interruption suspension or failure of the telecommunication equipment of the user the bank system or the network of any service provider and or any third party who provides such service a is necessary to provide the facility
1052,Whatsapp Privacy,notwithstanding anything in the contrary provided in this term and condition axis bank shall not be involved in or in any way liable to the user for any dispute between the user and cellular service provider or any third party service provider whether appointed by the bank in that behalf or otherwise
1053,Whatsapp Privacy,any loss incurred by the user due to use of the facility by any other person with an express or implied permission of the user
1054,Whatsapp Privacy,axis bank shall not be held responsible for the confidentiality secrecy and security of the personal or account information being sent through the facility for effecting the user instruction
1055,Whatsapp Privacy,axis bank shall not be held liable for any loss suffered by the user due to disclosure of the personal information to third party by the bank for reason inclusive but not limited to participation in any telecommunication or electronic clearing network in compliance with legal directive for statistical analysis or for credit rating
1056,Whatsapp Privacy,modification alteration to the facility axis bank reserve the absolute discretionary right to make any amendment in the given term and condition at any time a it may deem fit without any prior notice to the user
1057,Whatsapp Privacy,any such amendment shall be communicated to the user by displaying on the website http www
1058,Whatsapp Privacy,axisbank
1059,Whatsapp Privacy,com and the user shall be bound by such amended term and condition
1060,Whatsapp Privacy,communication axis bank and the user may give notice under these term and condition electronically to the mailbox of the user which will be regarded a being in writing or in writing by delivering them by hand or by sending them by post to the last address given by the user and in case of axis bank at it office at service quality department axis bank limited corporate office bombay dyeing mill compound pandurang budhkar marg worli mumbai 400025 tel 022 2425 2525
1061,Whatsapp Privacy,in addition axis bank shall also provide notice of general nature regarding the facility and term and condition which are applicable to all user of the facility on the website http www
1062,Whatsapp Privacy,axisbank
1063,Whatsapp Privacy,com and or also by mean the customized message and notification sent to the user over his mobile phone number a short messaging service sm
1064,Whatsapp Privacy,in addition axis bank may also publish notice of general nature which are applicable to all user of the facility
1065,Whatsapp Privacy,such notice will be deemed to have been served individually to each user
1066,Whatsapp Privacy,governing law and jurisdiction the construction validity and performance of these term and condition shall be governed in all respect by the law of india
1067,Whatsapp Privacy,the party hereby submit to the exclusive jurisdiction of the competent court at mumbai india which court shall have jurisdiction in the matter to the exclusion of any other court irrespective of whether such other court have similar jurisdiction in the matter
1068,Whatsapp Privacy,axis bank is absolved of any liability arising direct or indirect for non compliance with the law of any country other than india where the facility is accessible
