ID,Vendor,Text
344,iTunes Terms of Service,you expressly agree that your use of or inability to use or activity in connection with the service is at your sole risk
345,iTunes Terms of Service,the service and all content delivered to you through the service are except a expressly stated by apple provided a is and a available for your use without warranty of any kind either express or implied including all implied warranty of merchantability fitness for particular purpose title and noninfringement
346,iTunes Terms of Service,because some jurisdiction do not allow the exclusion of implied warranty the above exclusion of implied warranty may not apply to you
347,iTunes Terms of Service,in no case shall apple it director officer employee affiliate agent contractor or licensors be liable for any direct indirect incidental punitive special or consequential damage arising from your use of any of the service or for any other claim related in any way to your use of the service and or content including but not limited to any error or omission in any content or any injury loss or damage of any kind incurred a result of the use of any content posted transmitted or otherwise made available via the service even if advised of their possibility
348,iTunes Terms of Service,because some country state or jurisdiction do not allow the exclusion or the limitation of liability for consequential or incidental damage in such country state or jurisdiction apple liability shall be limited to the extent such limitation is permitted by law
349,iTunes Terms of Service,apple shall use reasonable effort to protect information submitted by you in connection with the service but you agree that your submission of such information is at your sole risk and you hereby release apple from any and all liability to you for any loss or liability relating to such information in any way
350,iTunes Terms of Service,apple doe not represent or guarantee that the service will be free from loss corruption attack virus interference hacking or other security intrusion and you hereby release apple from any liability relating thereto
351,iTunes Terms of Service,you shall be responsible for backing up your own system including any content acquired or rented through the service
352,iTunes Terms of Service,apple is not responsible for data charge you may incur in connection with your use of the service
353,iTunes Terms of Service,waiver and indemnity
354,iTunes Terms of Service,by using the service you agree to the extent permitted by law to indemnify and hold apple it director officer employee affiliate agent contractor and licensors harmless with respect to any claim arising out of your breach of this agreement your use of the service or any action taken by apple a part of it investigation of suspected violation of this agreement or a result of it finding or decision that violation of this agreement ha occurred
355,iTunes Terms of Service,you agree that you shall not sue or recover any damage from apple it director officer employee affiliate agent contractor and licensors a result of it decision to remove or refuse to process any information or content to warn you to suspend or terminate your access to the service or to take any other action during the investigation of suspected violation or a result of apple conclusion that violation of this agreement ha occurred
356,iTunes Terms of Service,this waiver and indemnity provision applies to all violation described in or contemplated by this agreement
357,iTunes Terms of Service,statutory exception for public institution
358,iTunes Terms of Service,if you are qualified public educational or government institution and any part of this agreement such a by way of example all or part of the indemnification section is invalid or unenforceable against you because of applicable local national state or federal law then that portion shall be deemed invalid or unenforceable a the case may be and instead construed in manner most consistent with applicable governing law
359,iTunes Terms of Service,governing law
360,iTunes Terms of Service,except to the extent expressly provided in the following paragraph this agreement and the relationship between you and apple and all transaction on the service shall be governed by the law of the state of california excluding it conflict of law provision
361,iTunes Terms of Service,you and apple agree to submit to the personal and exclusive jurisdiction of the court located within the county of santa clara california to resolve any dispute or claim arising from this agreement
362,iTunes Terms of Service,if you are not u
363,iTunes Terms of Service,citizen
364,iTunes Terms of Service,you do not reside in the s
365,iTunes Terms of Service,you are not accessing the service from the s
366,iTunes Terms of Service,and you are citizen of one of the country identified below you hereby agree that any dispute or claim arising from this agreement shall be governed by the applicable law set forth below without regard to any conflict of law provision and you hereby irrevocably submit to the non exclusive jurisdiction of the court located in the state province or country identified below whose law governs
367,iTunes Terms of Service,if you are citizen of any european union country or switzerland norway or iceland the governing law and forum shall be the law and court of your usual place of residence
368,iTunes Terms of Service,specifically excluded from application to this agreement is that law known a the united nation convention on the international sale of good
369,iTunes Terms of Service,other provision
370,iTunes Terms of Service,this agreement constitutes the entire agreement between you and apple and governs your use of the service superseding any prior agreement with respect to the same subject matter between you and apple
371,iTunes Terms of Service,you also may be subject to additional term and condition that may apply when you use affiliate service third party content third party software or additional service such a the volume purchase program
372,iTunes Terms of Service,if any part of this agreement is held invalid or unenforceable that portion shall be construed in manner consistent with applicable law to reflect a nearly a possible the original intention of the party and the remaining portion shall remain in full force and effect
373,iTunes Terms of Service,apple failure to enforce any right or provision in this agreement will not constitute waiver of such or any other provision
374,iTunes Terms of Service,apple will not be responsible for failure to fulfill any obligation due to cause beyond it control
375,iTunes Terms of Service,you agree to comply with all local state federal and national law statute ordinance and regulation that apply to your use of the service
376,iTunes Terms of Service,your use of the service may also be subject to other law
377,iTunes Terms of Service,risk of loss for all electronically delivered transaction pas to the acquirer upon electronic transmission to the recipient
378,iTunes Terms of Service,no apple employee or agent ha the authority to vary this agreement
379,iTunes Terms of Service,apple may notify you with respect to the service by sending an email message to your email address or letter via postal mail to your mailing address or by posting on the service
380,iTunes Terms of Service,notice shall become effective immediately
381,iTunes Terms of Service,apple may also contact you by email or push notification to send you additional information about the service
382,iTunes Terms of Service,you hereby grant apple the right to take step apple belief are reasonably necessary or appropriate to enforce and or verify compliance with any part of this agreement
383,iTunes Terms of Service,you agree that apple ha the right without liability to you to disclose any data and or information to law enforcement authority government official and or third party a apple belief is reasonably necessary or appropriate to enforce and or verify compliance with any part of this agreement including but not limited to apple right to cooperate with any legal process relating to your use of the service and or content and or third party claim that your use of the service and or content is unlawful and or infringes such third party right
384,iTunes Terms of Service,child under the age of majority should review this agreement with their parent or guardian to ensure that the child and parent or legal guardian understand it
385,iTunes Terms of Service,last updated september 16 2020
